Timestamp,AsOf,Location,Permits,Spots_Available,Vacancy_Enabled
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,20 Ancora Imparo Way (S2) P1,Green,130,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,52 Scenic Blvd (SE1),Red / Orange,324,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,54 Scenic Blvd (SE2),Blue,54,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,64 Scenic Blvd (SE3),Visitor,350,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,60 Scenic Blvd (SE4),Blue,826,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"N1 - L2, 2 Innovation Walk",Blue,619,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"N1 - L3, 2 Innovation Walk",Blue,644,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"N1 - L4, 2 Innovation Walk",Blue,634,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"N1 - L5, 2 Innovation Walk",Blue,634,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,239,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,313,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Northern,Blue,2722,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Northern,Red,534,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Northern,Yellow,15,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Northern,Green,6,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Northern,Blue,207,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,Visitor,350,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,Blue,1188,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,Red,776,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,Yellow,0,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,Green,0,False
2026-08-24 12:48:36,24/08/2026 22:48:18 PM,Southern,None,0,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,10 Research Way (N1) Gnd,Red,246,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,10 Research Way (N1) Gnd,Visitor,209,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,2 Innovation Walk (N1) L1-6,Blue,2742,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,2 Innovation Walk (N1) L1,Red,294,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,20 Ancora Imparo Way (S2) P1-P4,Red,784,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,20 Ancora Imparo Way (S2) P1,Green,134,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,52 Scenic Blvd (SE1),Red / Orange,346,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,54 Scenic Blvd (SE2),Blue,59,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,60 Scenic Blvd (SE4),Blue,828,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,62 Scenic Blvd (SE5),Blue,307,True
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"N1 - L2, 2 Innovation Walk",Blue,625,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"N1 - L4, 2 Innovation Walk",Blue,639,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"N1 - L5, 2 Innovation Walk",Blue,639,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,240,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,313,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Northern,Blue,2742,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Northern,Red,540,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Northern,Yellow,15,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Northern,Green,6,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Northern,Blue,207,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,Visitor,359,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,Blue,1194,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,Red,784,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,Yellow,0,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,Green,0,False
2026-08-24 13:38:52,24/08/2026 23:38:17 PM,Southern,None,0,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,10 Research Way (N1) Gnd,Red,247,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,10 Research Way (N1) Gnd,Visitor,208,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,2 Innovation Walk (N1) L1-6,Blue,2745,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,2 Innovation Walk (N1) L1,Red,295,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,20 Ancora Imparo Way (S2) P1-P4,Red,789,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,20 Ancora Imparo Way (S2) P1,Green,137,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,52 Scenic Blvd (SE1),Red / Orange,350,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,54 Scenic Blvd (SE2),Blue,63,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,60 Scenic Blvd (SE4),Blue,828,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,62 Scenic Blvd (SE5),Blue,307,True
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"N1 - L2, 2 Innovation Walk",Blue,627,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,241,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,314,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Northern,Blue,2745,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Northern,Red,542,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Northern,Yellow,15,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Northern,Green,6,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Northern,Blue,207,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,Visitor,359,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,Blue,1198,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,Red,789,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,Yellow,0,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,Green,0,False
2026-08-24 14:23:18,25/08/2026 00:22:17 AM,Southern,None,0,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,10 Research Way (N1) Gnd,Red,248,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,10 Research Way (N1) Gnd,Visitor,206,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,2 Innovation Walk (N1) L1,Red,295,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,3,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,20 Ancora Imparo Way (S2) P1,Green,141,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,52 Scenic Blvd (SE1),Red / Orange,359,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,54 Scenic Blvd (SE2),Blue,63,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,60 Scenic Blvd (SE4),Blue,827,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"N1 - L2, 2 Innovation Walk",Blue,628,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,240,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Northern,Blue,2748,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Northern,Red,543,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Northern,Yellow,15,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Northern,Green,6,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Northern,Blue,207,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,Visitor,359,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,Blue,1198,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,Red,793,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,Yellow,3,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,Green,3,False
2026-08-24 15:05:55,25/08/2026 01:04:16 AM,Southern,None,0,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,10 Research Way (N1) Gnd,Red,248,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,10 Research Way (N1) Gnd,Visitor,207,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,2 Innovation Walk (N1) L1,Red,296,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,3,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,20 Ancora Imparo Way (S2) P1,Green,141,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,52 Scenic Blvd (SE1),Red / Orange,360,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,54 Scenic Blvd (SE2),Blue,62,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,60 Scenic Blvd (SE4),Blue,829,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"N1 - L2, 2 Innovation Walk",Blue,628,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,241,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Northern,Blue,2748,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Northern,Red,544,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Northern,Yellow,15,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Northern,Green,6,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Northern,Blue,207,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,Visitor,359,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,Blue,1199,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,Red,793,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,Yellow,3,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,Green,3,False
2026-08-24 15:50:49,25/08/2026 01:50:18 AM,Southern,None,0,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,10 Research Way (N1) Gnd,Red,249,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,10 Research Way (N1) Gnd,Visitor,207,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,2 Innovation Walk (N1) L1,Red,296,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,2,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,20 Ancora Imparo Way (S2) P1-P4,Red,793,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,20 Ancora Imparo Way (S2) P1,Green,141,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,52 Scenic Blvd (SE1),Red / Orange,363,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,54 Scenic Blvd (SE2),Blue,62,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,60 Scenic Blvd (SE4),Blue,828,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"N1 - L2, 2 Innovation Walk",Blue,628,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,241,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Northern,Blue,2748,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Northern,Red,545,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Northern,Yellow,15,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Northern,Green,6,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Northern,Blue,207,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,Visitor,359,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,Blue,1198,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,Red,793,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,Yellow,2,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,Green,2,False
2026-08-24 16:18:22,25/08/2026 02:18:21 AM,Southern,None,0,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,10 Research Way (N1) Gnd,Red,249,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,10 Research Way (N1) Gnd,Visitor,201,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,2 Innovation Walk (N1) L1,Red,296,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,20 Ancora Imparo Way (S2) P1-P4,Red,781,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,20 Ancora Imparo Way (S2) P1,Green,129,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,52 Scenic Blvd (SE1),Red / Orange,364,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,54 Scenic Blvd (SE2),Blue,62,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,60 Scenic Blvd (SE4),Blue,827,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"N1 - L2, 2 Innovation Walk",Blue,628,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,241,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Northern,Blue,2748,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Northern,Red,545,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Northern,Yellow,15,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Northern,Green,6,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Northern,Blue,207,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,Visitor,359,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,Blue,1197,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,Red,781,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,Yellow,0,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,Green,0,False
2026-08-24 16:58:49,25/08/2026 02:58:16 AM,Southern,None,0,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,10 Research Way (N1) Gnd,Red,249,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,10 Research Way (N1) Gnd,Yellow,15,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,10 Research Way (N1) Gnd,Visitor,202,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,2 Innovation Walk (N1) L1,Red,295,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,779,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,20 Ancora Imparo Way (S2) P1,Green,127,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,52 Scenic Blvd (SE1),Red / Orange,366,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,54 Scenic Blvd (SE2),Blue,62,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,60 Scenic Blvd (SE4),Blue,825,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,62 Scenic Blvd (SE5),Blue,308,True
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,133 Wellington Rd (OC1),Visitor,0,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"N1 - L2, 2 Innovation Walk",Blue,628,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"N1 - L3, 2 Innovation Walk",Blue,646,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"N1 - L4, 2 Innovation Walk",Blue,640,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"N1 - L5, 2 Innovation Walk",Blue,640,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"Sth East 4 L1 (SE4), 60 Scenic Blvd",Blue,240,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,"Sth East 4 L2 (SE4), 60 Scenic Blvd",Blue,315,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Northern,Blue,2748,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Northern,Red,544,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Northern,Yellow,15,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Northern,Green,6,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Northern,Blue,207,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,Visitor,359,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,Blue,1195,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,Red,779,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,Yellow,0,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,Green,0,False
2026-08-24 17:30:06,25/08/2026 03:28:18 AM,Southern,None,0,False
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,10 Research Way (N1) Gnd,Orange,23,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,10 Research Way (N1) Gnd,Red,249,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,10 Research Way (N1) Gnd,Yellow,16,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,10 Research Way (N1) Gnd,Green,6,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,10 Research Way (N1) Gnd,Visitor,201,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,2 Innovation Walk (N1) L1-6,Blue,2748,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,2 Innovation Walk (N1) L1,Red,296,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,3 Alliance Lane (W1),Blue,207,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,30 Ancora Imparo Way (S1),Yellow / Green / Orange,0,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,20 Ancora Imparo Way (S2) P1-P4,Red,779,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,20 Ancora Imparo Way (S2) P1,Green,127,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,52 Scenic Blvd (SE1),Red / Orange,366,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,54 Scenic Blvd (SE2),Blue,61,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,64 Scenic Blvd (SE3),Visitor,359,True
2026-08-24 17:58:43,25/08/2026 03:58:18 AM,60 Scenic Blvd (SE4),Blue,826,True
